customer_id,session_id,session_date,month,quarter,is_weekend,device_type,traffic_source,city_tier,gender,age,product_category,visited_site,added_to_cart,reached_checkout,entered_payment_details,purchase_completed,funnel_drop_stage,num_items_in_cart,cart_value_inr,time_on_site_min,page_views,page_load_time_sec,is_returning_customer,previous_purchases,payment_method,discount_applied,coupon_code,payment_failed,email_reminder_sent,recovered_after_reminder,day_name
CUST_61301,SESS_00260,2023-07-01,7,Q3,1,Desktop,Email,Tier 3,Female,17.0,Beauty,1,1,0,0,0,Cart_Dropped,2.0,214.58,9.8,3.0,0.71,0,4.0,upi,1,SALE20,,0,No,Saturday
CUST_69460,SESS_00545,2024-01-14,1,Q1,1,Desktop,Direct,Tier 2,Female,49.0,Toys,1,1,0,0,0,Cart_Dropped,2.0,79.42,6.1,9.0,1.23,1,1.0,upi,0,,,0,No,Sunday
CUST_94711,SESS_00902,2024-10-20,10,Q4,1,Desktop,Paid_Ad,Tier 3,Male,31.0,Fashion,1,1,1,0,0,Checkout_Dropped,5.0,83.14,9.4,13.0,2.51,1,4.0,credit_card,0,,,0,No,Sunday
CUST_27735,SESS_00511,2023-09-14,9,Q4,0,Mobile,Organic,Tier 2,Female,29.0,Beauty,1,0,0,0,0,Browsed_Only,6.0,33.8,17.3,11.0,3.62,1,14.0,cash_on_delivery,0,,,0,No,Thursday
CUST_33962,SESS_00383,2023-09-19,9,Q3,0,Tablet,Referral,Tier 1,Female,39.0,Home & Kitchen,1,1,1,1,1,Completed_Purchase,2.0,25.61,8.8,14.0,4.47,1,14.0,net_banking,1,WELCOME,0,0,No,Tuesday
CUST_84156,SESS_00858,2024-09-14,9,Q3,1,Desktop,Paid_Ad,Tier 1,Female,21.0,Toys,1,1,0,0,0,Cart_Dropped,6.0,23.99,2.9,11.0,1.55,1,13.0,debit_card,1,DIWALI30,,0,No,Saturday
CUST_27027,SESS_00503,2023-12-12,12,Q4,0,Desktop,Paid_Ad,Tier 2,Male,32.0,Home & Kitchen,1,1,1,0,0,Checkout_Dropped,5.0,19.94,5.3,17.0,2.82,0,0.0,credit_card,0,,,1,No,Tuesday
CUST_72082,SESS_00399,2023-09-26,9,Q3,0,Tablet,Organic,Tier 3,Female,35.0,Fashion,1,1,0,0,0,Cart_Dropped,5.0,58.29,16.1,17.0,0.8,0,7.0,credit_card,1,DIWALI30,,1,Yes,Tuesday
CUST_93069,SESS_00563,2024-01-24,1,Q1,0,Desktop,Organic,Tier 2,Female,32.0,Toys,1,1,0,0,0,Cart_Dropped,3.0,41.7,5.1,7.0,0.16,1,14.0,upi,1,SALE20,,0,No,Wednesday
CUST_38489,SESS_00290,2023-07-22,7,Q3,1,Desktop,Paid_Ad,Tier 2,Other,31.0,Home & Kitchen,1,1,0,0,0,Cart_Dropped,5.0,40.01,3.8,10.0,7.19,0,0.0,upi,0,,,0,No,Saturday
CUST_42372,SESS_00781,2024-07-16,7,Q3,0,Mobile,Paid_Ad,Tier 1,Female,37.0,Electronics,1,1,0,0,0,Cart_Dropped,6.0,151.79,9.5,6.0,2.72,1,11.0,upi,1,SUMMER15,,1,Yes,Tuesday
CUST_42083,SESS_00018,2023-01-13,1,Q1,0,Mobile,Email,Tier 1,Male,24.0,Books,1,0,0,0,0,Browsed_Only,6.0,56.69,22.9,10.0,2.6,nan,13.0,net_banking,0,,,0,No,Friday
CUST_67272,SESS_00694,2024-05-05,5,Q2,1,Mobile,Paid_Ad,Tier 1,Female,27.0,Electronics,1,1,1,1,0,Payment_Dropped,2.0,139.36,15.2,4.0,2.64,1,13.0,net_banking,0,,0,0,No,Sunday
CUST_23085,SESS_00569,2024-01-28,1,Q1,1,Mobile,Paid_Ad,Tier 1,Male,30.0,Electronics,1,0,0,0,0,Browsed_Only,7.0,27.84,6.2,14.0,1.61,0,0.0,credit_card,0,,,0,No,Sunday
CUST_43396,SESS_00445,2023-10-30,10,Q4,0,Mobile,Paid_Ad,Tier 2,Male,27.0,Electronics,1,1,1,1,1,Completed_Purchase,2.0,316.91,9.6,16.0,2.64,0,15.0,credit_card,1,SUMMER15,0,0,No,Monday
CUST_69331,SESS_00436,2023-10-25,10,Q4,0,Mobile,Email,Tier 3,Female,25.0,Beauty,1,0,0,0,0,Browsed_Only,6.0,12.77,3.6,2.0,2.35,1,15.0,cash_on_delivery,0,,,0,No,Wednesday
CUST_67352,SESS_00264,2023-07-03,7,Q3,0,Mobile,Social,Tier 1,Male,37.0,Home & Kitchen,1,0,0,0,0,Browsed_Only,3.0,278.9,5.2,18.0,3.93,0,2.0,upi,0,,,0,No,Monday
CUST_33244,SESS_00960,2024-12-01,12,Q4,1,Desktop,Paid_Ad,Tier 2,Female,28.0,Electronics,1,1,1,0,0,Checkout_Dropped,6.0,33.31,10.4,8.0,2.7,1,1.0,cash_on_delivery,0,,,1,No,Sunday
CUST_47355,SESS_00937,2024-11-14,11,Q4,0,Tablet,Organic,Tier 1,Female,28.0,Beauty,1,0,0,0,0,Browsed_Only,6.0,448.94,15.6,10.0,0.73,0,2.0,credit_card,0,,,0,No,Thursday
CUST_48093,SESS_00727,2024-06-05,6,Q2,0,Mobile,Email,Tier 2,Female,17.0,Electronics,1,1,0,0,0,Cart_Dropped,1.0,35.08,18.5,5.0,1.6,0,13.0,cash_on_delivery,0,,,0,No,Wednesday
CUST_55451,SESS_00173,2023-05-10,5,Q2,0,Desktop,Email,Tier 2,Female,24.0,Electronics,1,1,1,1,0,Payment_Dropped,3.0,94.71,4.1,16.0,5.14,1,9.0,nan,0,,1,0,No,Wednesday
CUST_36832,SESS_00688,2024-05-02,5,Q2,0,Desktop,Paid_Ad,Tier 2,Female,18.0,Sports,1,1,1,1,1,Completed_Purchase,3.0,185.07,10.6,2.0,8.42,1,4.0,cash_on_delivery,1,,0,0,No,Thursday
CUST_67662,SESS_00227,2023-06-13,6,Q2,0,Mobile,Paid_Ad,Tier 2,Female,8.0,Electronics,1,0,0,0,0,Browsed_Only,4.0,10000.0,28.3,11.0,1.99,1,2.0,cash_on_delivery,0,,,0,No,Tuesday
CUST_10959,SESS_00153,2023-04-24,4,Q2,0,Mobile,Paid_Ad,Tier 2,Male,30.0,Beauty,1,1,1,1,1,Completed_Purchase,7.0,363.95,8.8,14.0,2.64,0,16.0,upi,0,,0,0,No,Monday
CUST_24156,SESS_00667,2024-04-03,4,Q2,0,Mobile,Paid_Ad,Tier 3,Female,24.0,Books,1,1,1,1,1,Completed_Purchase,7.0,75.49,11.5,4.0,3.58,0,1.0,upi,0,,0,0,No,Wednesday
CUST_96468,SESS_00911,2024-10-28,10,Q4,0,Tablet,Paid_Ad,Tier 3,Female,25.0,Home & Kitchen,1,1,1,0,0,Checkout_Dropped,1.0,17.49,10.6,15.0,3.27,0,3.0,credit_card,0,,,1,Yes,Monday
CUST_41096,SESS_00593,2024-02-14,2,Q1,0,Mobile,Organic,Tier 2,Male,48.0,Fashion,1,1,1,1,1,Completed_Purchase,2.0,76.07,3.9,4.0,1.39,0,0.0,credit_card,0,,0,0,No,Wednesday
CUST_28939,SESS_00365,2023-09-14,9,Q3,1,Mobile,Referral,Tier 1,Female,38.0,Electronics,1,0,0,0,0,Browsed_Only,1.0,36.14,15.7,10.0,6.58,0,4.0,cash_on_delivery,1,SALE20,,0,No,Thursday
CUST_66314,SESS_00062,2023-02-11,2,Q1,1,Desktop,Organic,Tier 2,Male,30.0,Electronics,1,1,0,0,0,Cart_Dropped,5.0,0.0,9.0,18.0,2.7,1,17.0,upi,0,,,0,No,Saturday
CUST_43371,SESS_00347,2023-08-26,8,Q3,1,Mobile,Email,Tier 2,Male,34.0,Electronics,1,0,0,0,0,Browsed_Only,4.0,44.85,8.3,4.0,1.15,0,12.0,credit_card,0,,,0,No,Saturday
CUST_84896,SESS_00050,2023-02-03,2,Q1,0,Desktop,Paid_Ad,Tier 2,Female,8.0,Electronics,1,1,1,0,0,Checkout_Dropped,1.0,152.84,5.2,8.0,2.7,0,10.0,credit_card,0,,,0,No,Friday
CUST_44173,SESS_00275,2023-07-09,7,Q3,1,Desktop,Organic,Tier 2,Female,52.0,Home & Kitchen,1,0,0,0,0,Browsed_Only,1.0,139.08,9.5,2.0,3.05,1,8.0,cash_on_delivery,1,SAVE10,,0,No,Sunday
CUST_34135,SESS_00739,2024-06-18,6,Q2,0,Mobile,Organic,Tier 1,Female,31.0,Home & Kitchen,1,1,1,1,1,Completed_Purchase,4.0,94.87,17.7,12.0,3.28,0,11.0,nan,1,WELCOME,0,0,No,Tuesday
CUST_77458,SESS_00570,2024-01-28,1,Q1,1,Desktop,Direct,Tier 2,Male,43.0,Electronics,1,1,1,0,0,Checkout_Dropped,2.0,76.07,23.4,10.0,1.84,1,1.0,upi,0,,,0,No,Sunday
CUST_20350,SESS_00695,2024-05-05,5,Q2,1,Desktop,Social,Tier 1,Female,32.0,Home & Kitchen,1,1,1,1,0,Payment_Dropped,6.0,19.44,27.4,9.0,3.04,0,9.0,debit_card,1,WELCOME,0,0,No,Sunday
CUST_35276,SESS_00873,2024-09-26,9,Q3,0,Tablet,Email,Tier 2,Female,31.0,Beauty,1,0,0,0,0,Browsed_Only,6.0,167.07,6.8,7.0,0.49,0,0.0,debit_card,0,,,0,No,Thursday
CUST_48584,SESS_00577,2024-02-03,2,Q1,1,Desktop,Organic,Tier 1,Female,28.0,Electronics,1,1,1,1,0,Payment_Dropped,1.0,74.35,26.8,17.0,2.82,1,11.0,credit_card,0,,0,1,No,Saturday
CUST_78095,SESS_00860,2024-09-15,9,Q3,1,Tablet,Social,Tier 1,Male,34.0,Toys,1,0,0,0,0,Browsed_Only,7.0,14.48,7.5,19.0,3.95,1,9.0,nan,0,,,0,No,Sunday
CUST_56809,SESS_00946,2024-11-21,11,Q4,0,Mobile,Direct,Tier 2,Male,18.0,Electronics,1,1,1,1,1,Completed_Purchase,1.0,0.01,14.8,8.0,3.21,1,15.0,debit_card,0,DIWALI30,0,0,No,Thursday
CUST_62739,SESS_00614,2024-03-01,3,Q1,0,Desktop,Organic,Tier 3,Female,35.0,Fashion,1,0,0,0,0,Browsed_Only,3.0,76.0,9.0,18.0,3.29,0,2.0,upi,0,,,0,No,Friday
CUST_29018,SESS_00462,2023-11-11,11,Q4,1,Mobile,Social,Tier 1,Male,28.0,Books,1,1,1,1,1,Completed_Purchase,6.0,162.33,5.3,7.0,0.87,1,15.0,upi,0,,0,0,No,Saturday
CUST_57457,SESS_00991,2024-12-23,12,Q4,0,Desktop,Organic,Tier 2,Female,26.0,Sports,1,1,0,0,0,Cart_Dropped,1.0,126.24,6.8,17.0,1.77,1,12.0,cash_on_delivery,1,DIWALI30,,0,No,Monday
CUST_88243,SESS_00064,2023-02-11,2,Q1,1,Tablet,Organic,Tier 3,Male,37.0,Beauty,1,0,0,0,0,Browsed_Only,2.0,177.55,7.4,11.0,1.75,0,14.0,upi,0,WELCOME,,0,No,Saturday
CUST_17886,SESS_00382,2023-09-19,9,Q3,0,Desktop,Paid_Ad,Tier 3,Female,50.0,Electronics,1,1,1,1,1,Completed_Purchase,3.0,21.7,4.4,4.0,1.68,0,13.0,credit_card,1,,0,0,No,Tuesday
CUST_14103,SESS_00670,2024-04-09,4,Q2,0,Mobile,Social,Tier 2,Male,39.0,Toys,1,1,1,0,0,Checkout_Dropped,3.0,184.05,6.8,11.0,2.64,0,12.0,upi,1,,,1,Yes,Tuesday
CUST_83762,SESS_00096,2023-03-14,3,Q1,0,Mobile,Paid_Ad,Tier 2,Female,28.0,Beauty,1,0,0,0,0,Browsed_Only,7.0,94.71,9.6,10.0,2.64,1,10.0,credit_card,1,DIWALI30,,0,No,Tuesday
CUST_60057,SESS_00548,2024-01-17,1,Q1,0,Desktop,Organic,Tier 2,Male,31.0,Home & Kitchen,1,0,0,0,0,Browsed_Only,1.0,22.58,12.2,2.0,5.3,1,9.0,credit_card,1,SUMMER15,,0,No,Wednesday
CUST_64944,SESS_00301,2023-07-26,7,Q3,0,Mobile,Paid_Ad,Tier 1,Male,34.0,Fashion,1,0,0,0,0,Browsed_Only,1.0,168.66,7.9,16.0,2.64,1,15.0,credit_card,1,WELCOME,,0,No,Wednesday
CUST_93580,SESS_00939,2024-11-14,11,Q4,0,Mobile,Paid_Ad,Tier 1,Female,31.0,Books,1,1,1,1,0,Payment_Dropped,3.0,68.01,19.2,17.0,2.64,1,11.0,cash_on_delivery,0,,1,0,No,Thursday
CUST_22185,SESS_00299,2023-07-25,7,Q3,0,Desktop,Paid_Ad,Tier 1,Male,31.0,Fashion,1,1,1,0,0,Checkout_Dropped,1.0,50.13,9.6,15.0,1.33,1,17.0,debit_card,1,FLASH50,,1,No,Tuesday
CUST_87477,SESS_00292,2023-09-14,9,Q3,1,Desktop,Organic,Tier 2,Male,37.0,Beauty,1,1,1,1,0,Payment_Dropped,6.0,19.18,4.8,4.0,3.08,1,1.0,debit_card,1,DIWALI30,0,0,No,Thursday
CUST_48456,SESS_00429,2023-10-22,10,Q4,1,Mobile,Paid_Ad,Tier 2,Female,39.0,Fashion,1,0,0,0,0,Browsed_Only,1.0,118.11,0.1,3.0,2.64,1,12.0,cash_on_delivery,1,FLASH50,,0,No,Sunday
CUST_18625,SESS_00629,2024-03-09,3,Q1,1,Tablet,Organic,Tier 3,Female,20.0,Beauty,1,1,1,0,0,Checkout_Dropped,4.0,73.66,10.2,9.0,5.38,1,6.0,debit_card,0,,,1,No,Saturday
CUST_50714,SESS_00592,2024-02-13,2,Q1,0,Mobile,Social,Tier 1,Male,40.0,Home & Kitchen,1,1,0,0,0,Cart_Dropped,6.0,16.41,10.9,17.0,0.99,1,13.0,cash_on_delivery,1,SUMMER15,,0,No,Tuesday
CUST_71497,SESS_00880,2024-10-02,10,Q4,0,Mobile,Paid_Ad,Tier 3,Male,36.0,Beauty,1,0,0,0,0,Browsed_Only,7.0,18.13,9.5,2.0,7.39,1,2.0,credit_card,0,,,0,No,Wednesday
CUST_90563,SESS_00386,2023-09-20,9,Q3,0,Desktop,Direct,Tier 1,Female,26.0,Toys,1,0,0,0,0,Browsed_Only,4.0,149.37,4.0,18.0,6.07,1,13.0,credit_card,0,,,0,No,Wednesday
CUST_24289,SESS_00190,2023-05-16,5,Q2,0,Mobile,Email,Tier 1,Male,40.0,Fashion,1,0,0,0,0,Browsed_Only,3.0,31.35,7.8,10.0,0.47,1,7.0,credit_card,1,WELCOME,,0,No,Tuesday
CUST_65457,SESS_00240,2023-06-21,6,Q2,0,Desktop,Organic,Tier 2,Other,20.0,Beauty,1,1,0,0,0,Cart_Dropped,5.0,106.47,18.0,11.0,2.7,1,16.0,credit_card,0,,,1,No,Wednesday
CUST_54256,SESS_00024,2023-01-17,1,Q1,0,Mobile,Paid_Ad,Tier 1,Female,38.0,Beauty,1,1,1,1,1,Completed_Purchase,5.0,55.7,5.0,6.0,0.9,1,2.0,net_banking,0,,0,0,No,Tuesday
CUST_25833,SESS_00149,2023-04-19,4,Q2,0,Desktop,Paid_Ad,Tier 1,Female,19.0,Fashion,1,1,1,1,1,Completed_Purchase,5.0,236.18,10.9,6.0,3.4,0,11.0,credit_card,1,SALE20,0,0,No,Wednesday
CUST_48973,SESS_00485,2023-11-28,11,Q4,0,Mobile,Paid_Ad,Tier 2,Male,26.0,Fashion,1,1,0,0,0,Cart_Dropped,7.0,21.73,9.4,10.0,2.64,1,0.0,upi,1,SALE20,,1,No,Tuesday
CUST_23197,SESS_00331,2023-08-16,8,Q3,0,Mobile,Referral,Tier 1,Male,20.0,Fashion,1,1,1,0,0,Checkout_Dropped,5.0,64.33,17.8,5.0,2.17,1,1.0,cash_on_delivery,0,,,1,Yes,Wednesday
CUST_69885,SESS_00073,2023-09-14,9,Q1,1,Tablet,Email,Tier 2,Male,33.0,Home & Kitchen,1,1,0,0,0,Cart_Dropped,5.0,93.55,4.3,7.0,2.44,0,0.0,net_banking,0,,,1,Yes,Thursday
CUST_53445,SESS_00414,2023-10-08,10,Q4,1,Mobile,Organic,Tier 1,Female,35.0,Fashion,1,1,1,1,0,Payment_Dropped,5.0,106.82,13.5,16.0,5.24,0,1.0,upi,0,,1,1,No,Sunday
CUST_79831,SESS_00813,2024-08-09,8,Q3,0,Desktop,Email,Tier 2,Female,36.0,Electronics,1,0,0,0,0,Browsed_Only,3.0,35.71,3.2,10.0,2.83,0,0.0,upi,0,,,0,No,Friday
CUST_85921,SESS_00947,2024-11-21,11,Q4,0,Desktop,Social,Tier 3,Female,17.0,Home & Kitchen,1,1,1,0,0,Checkout_Dropped,3.0,65.69,14.7,12.0,2.0,nan,6.0,upi,0,,,1,No,Thursday
CUST_26028,SESS_00790,2024-07-24,7,Q3,0,Mobile,Social,Tier 1,Female,37.0,Books,1,1,0,0,0,Cart_Dropped,3.0,97.92,4.9,11.0,2.13,1,0.0,credit_card,0,,,1,No,Wednesday
CUST_61983,SESS_00681,2024-04-19,4,Q2,0,Desktop,Email,Tier 2,Male,46.0,Electronics,1,1,1,1,1,Completed_Purchase,7.0,119.52,17.7,13.0,2.88,1,0.0,debit_card,0,,0,0,No,Friday
CUST_46443,SESS_00148,2023-04-19,4,Q2,0,Tablet,Social,Tier 1,Male,34.0,Toys,1,1,0,0,0,Cart_Dropped,7.0,65.77,9.2,2.0,6.68,1,5.0,credit_card,1,SALE20,,1,Yes,Wednesday
CUST_32570,SESS_00183,2023-05-13,5,Q2,1,Tablet,Organic,Tier 2,Female,36.0,Electronics,1,0,0,0,0,Browsed_Only,3.0,31.5,3.3,18.0,3.14,0,1.0,net_banking,1,DIWALI30,,0,No,Saturday
CUST_84942,SESS_00651,2024-03-24,3,Q1,1,Desktop,Direct,Tier 2,Female,23.0,Beauty,1,1,0,0,0,Cart_Dropped,7.0,280.95,17.9,0.0,2.35,0,0.0,upi,0,,,1,No,Sunday
CUST_46753,SESS_00747,2024-06-21,6,Q2,0,Tablet,Organic,Tier 1,Male,38.0,Books,1,1,1,1,1,Completed_Purchase,2.0,89.48,18.4,18.0,1.68,0,0.0,cash_on_delivery,1,FLASH50,0,0,No,Friday
CUST_19214,SESS_00219,2023-09-14,9,Q2,0,Mobile,Organic,Tier 2,Other,29.0,Fashion,1,1,0,0,0,Cart_Dropped,1.0,44.07,6.9,7.0,1.46,0,13.0,upi,1,SALE20,,1,No,Thursday
CUST_82563,SESS_00685,2024-04-30,4,Q2,0,Desktop,Referral,Tier 1,Female,42.0,Toys,1,1,1,1,1,Completed_Purchase,4.0,13.59,0.7,10.0,5.56,0,4.0,upi,1,SUMMER15,0,0,No,Tuesday
CUST_60287,SESS_00039,2023-01-26,1,Q1,0,Desktop,Email,Tier 1,Female,39.0,Fashion,1,1,1,0,0,Checkout_Dropped,6.0,119.52,15.9,10.0,1.67,0,12.0,credit_card,0,,,1,Yes,Thursday
CUST_35979,SESS_00796,2024-07-26,7,Q3,0,Desktop,Social,Tier 1,Male,45.0,Fashion,1,1,0,0,0,Cart_Dropped,3.0,64.67,27.2,13.0,1.85,0,12.0,net_banking,0,,,1,,Friday
CUST_44781,SESS_00109,2023-03-21,3,Q1,0,Desktop,Organic,Tier 1,Female,21.0,Beauty,1,1,1,1,1,Completed_Purchase,4.0,22.49,5.9,7.0,1.3,0,0.0,upi,0,,0,0,No,Tuesday
CUST_87000,SESS_00154,2023-04-25,4,Q2,0,Mobile,Direct,Tier 1,Male,34.0,Electronics,1,1,0,0,0,Cart_Dropped,4.0,13.11,5.3,8.0,1.83,1,17.0,net_banking,0,,,1,No,Tuesday
CUST_87741,SESS_00097,2023-03-14,3,Q1,0,Mobile,Paid_Ad,Tier 2,Female,31.0,Fashion,1,1,0,0,0,Cart_Dropped,1.0,102.12,12.1,5.0,2.64,0,0.0,credit_card,1,FLASH50,,1,No,Tuesday
CUST_20882,SESS_00297,2023-07-25,7,Q3,0,Desktop,Direct,Tier 1,Male,24.0,Beauty,1,1,0,0,0,Cart_Dropped,3.0,111.83,6.7,7.0,3.2,1,10.0,net_banking,0,,,1,No,Tuesday
CUST_85207,SESS_00504,2023-12-12,12,Q4,0,Desktop,Referral,Tier 3,Male,29.0,Electronics,1,1,1,1,1,Completed_Purchase,1.0,147.7,26.6,10.0,1.32,nan,8.0,credit_card,0,SAVE10,0,0,No,Tuesday
CUST_73640,SESS_00962,2024-12-02,12,Q4,0,Desktop,Paid_Ad,Tier 3,Female,8.0,Electronics,1,0,0,0,0,Browsed_Only,4.0,43.6,41.7,10.0,8.12,0,11.0,upi,1,WELCOME,,0,No,Monday
CUST_95221,SESS_00029,2023-01-19,1,Q1,0,Desktop,Email,Tier 3,Male,29.0,Electronics,1,1,0,0,0,Cart_Dropped,4.0,34.53,16.0,9.0,1.63,1,9.0,credit_card,1,DIWALI30,,1,No,Thursday
CUST_11354,SESS_00882,2024-10-03,10,Q4,0,Mobile,Email,Tier 2,Female,43.0,Home & Kitchen,1,1,1,1,0,Payment_Dropped,7.0,131.59,3.4,4.0,6.98,1,4.0,credit_card,1,DIWALI30,0,1,No,Thursday
CUST_32773,SESS_00953,2024-11-25,11,Q4,0,Tablet,Organic,Tier 1,Male,34.0,Fashion,1,1,1,1,1,Completed_Purchase,5.0,32.99,12.2,10.0,3.4,1,3.0,cash_on_delivery,0,,0,0,No,Monday
CUST_18813,SESS_00011,2023-01-05,1,Q1,0,Mobile,Organic,Tier 1,Male,31.0,Fashion,1,1,1,1,0,Payment_Dropped,4.0,21.1,2.7,14.0,2.64,1,12.0,wallet,0,,1,0,No,Thursday
CUST_70305,SESS_00642,2024-03-20,3,Q1,0,Mobile,Organic,Tier 3,Female,31.0,Fashion,1,1,1,1,0,Payment_Dropped,7.0,43.57,8.7,16.0,2.64,1,9.0,cash_on_delivery,0,,1,0,No,Wednesday
CUST_68013,SESS_00662,2024-03-30,3,Q1,1,Mobile,Direct,Tier 3,Female,49.0,Home & Kitchen,1,1,0,0,0,Cart_Dropped,2.0,75.56,11.4,11.0,0.98,0,16.0,credit_card,0,,,1,Yes,Saturday
CUST_35713,SESS_00904,2024-10-20,10,Q4,1,Tablet,Organic,Tier 1,Female,31.0,Fashion,1,1,1,1,0,Payment_Dropped,3.0,108.87,5.1,6.0,3.73,0,7.0,credit_card,0,,1,0,No,Sunday
CUST_88529,SESS_00656,2024-03-28,3,Q1,0,Desktop,Referral,Tier 2,Male,19.0,Toys,1,0,0,0,0,Browsed_Only,4.0,23.72,9.6,13.0,0.39,1,13.0,credit_card,0,,,0,No,Thursday
CUST_86055,SESS_00060,2023-02-08,2,Q1,0,Desktop,Social,Tier 3,Female,44.0,Toys,1,1,1,0,0,Checkout_Dropped,4.0,271.78,4.5,7.0,2.17,1,17.0,upi,0,,,1,Yes,Wednesday
CUST_81390,SESS_00598,2024-02-18,2,Q1,1,Desktop,Direct,Tier 1,Female,31.0,Home & Kitchen,1,1,1,0,0,Checkout_Dropped,3.0,76.07,6.7,18.0,0.96,0,12.0,upi,1,DIWALI30,,0,No,Sunday
CUST_79954,SESS_00621,2024-03-05,3,Q1,0,Desktop,Referral,Tier 3,Female,21.0,Books,1,1,0,0,0,Cart_Dropped,7.0,35.94,4.6,17.0,8.12,0,15.0,cash_on_delivery,0,,,1,No,Tuesday
CUST_83035,SESS_00356,2023-09-03,9,Q3,1,Desktop,Email,Tier 1,Female,35.0,Beauty,1,1,0,0,0,Cart_Dropped,3.0,76.07,10.1,13.0,0.13,1,16.0,credit_card,0,,,0,No,Sunday
CUST_44075,SESS_00907,2024-10-22,10,Q4,0,Desktop,Email,Tier 1,Male,31.0,Fashion,1,1,0,0,0,Cart_Dropped,4.0,99.64,9.2,11.0,4.44,0,0.0,credit_card,0,,,1,No,Tuesday
CUST_38188,SESS_00888,2024-10-08,10,Q4,0,Desktop,Social,Tier 1,Female,21.0,Electronics,1,0,0,0,0,Browsed_Only,2.0,55.78,3.9,5.0,5.16,1,9.0,net_banking,0,,,0,No,Tuesday
CUST_75070,SESS_00673,2024-04-13,4,Q2,1,Desktop,Referral,Tier 2,Male,41.0,Sports,1,0,0,0,0,Browsed_Only,1.0,36.03,8.3,12.0,3.86,1,8.0,net_banking,1,SAVE10,,0,No,Saturday
CUST_94044,SESS_00251,2023-06-27,6,Q2,0,Desktop,Referral,Tier 2,Female,39.0,Electronics,1,1,0,0,0,Cart_Dropped,4.0,101.05,7.1,10.0,1.34,1,13.0,debit_card,0,,,0,No,Tuesday
CUST_10785,SESS_00981,2024-12-15,12,Q4,1,Desktop,Referral,Tier 3,Female,23.0,Electronics,1,1,0,0,0,Cart_Dropped,5.0,44.64,10.4,4.0,4.15,1,1.0,debit_card,1,SAVE10,,0,No,Sunday
CUST_57891,SESS_00843,2024-09-08,9,Q3,1,Desktop,Paid_Ad,Tier 2,Female,32.0,Fashion,1,1,1,1,1,Completed_Purchase,6.0,91.52,12.4,7.0,1.88,0,0.0,upi,0,,0,0,No,Sunday
CUST_15858,SESS_00298,2023-07-25,7,Q3,0,Mobile,Direct,Tier 2,Female,31.0,Electronics,1,1,0,0,0,Cart_Dropped,7.0,98.47,6.5,15.0,1.93,1,11.0,net_banking,1,SUMMER15,,0,No,Tuesday
CUST_32089,SESS_00289,2023-07-20,7,Q3,0,Mobile,Organic,Tier 3,Female,34.0,Electronics,1,1,0,0,0,Cart_Dropped,1.0,165.86,11.0,12.0,2.64,0,0.0,upi,0,,,0,No,Thursday
CUST_25349,SESS_00355,2023-08-31,8,Q3,0,Mobile,Referral,Tier 2,Male,50.0,Fashion,1,1,1,0,0,Checkout_Dropped,5.0,182.13,13.1,18.0,2.0,0,2.0,credit_card,0,,,0,No,Thursday
CUST_49314,SESS_00020,2023-01-14,1,Q1,1,Desktop,Email,Tier 2,Male,28.0,Home & Kitchen,1,1,0,0,0,Cart_Dropped,4.0,108.82,3.6,14.0,6.27,1,1.0,cash_on_delivery,0,WELCOME,,0,No,Saturday
CUST_26770,SESS_00004,2023-01-04,1,Q1,0,Tablet,Organic,Tier 3,Female,37.0,Sports,1,0,0,0,0,Browsed_Only,7.0,26.69,15.5,19.0,4.28,0,13.0,debit_card,1,DIWALI30,,0,No,Wednesday
CUST_58095,SESS_00323,2023-08-11,8,Q3,0,Tablet,Organic,Tier 3,Male,29.0,Fashion,1,1,1,1,1,Completed_Purchase,6.0,144.16,11.2,19.0,0.45,0,10.0,debit_card,1,DIWALI30,0,0,No,Friday
CUST_36726,SESS_00102,2023-03-16,3,Q1,0,Desktop,Social,Tier 3,Female,29.0,Home & Kitchen,1,1,0,0,0,Cart_Dropped,5.0,205.51,8.8,4.0,6.92,1,8.0,net_banking,0,,,1,No,Thursday
CUST_40421,SESS_00225,2023-06-13,6,Q2,0,Mobile,Social,Tier 1,Female,21.0,Home & Kitchen,1,0,0,0,0,Browsed_Only,1.0,153.66,9.2,10.0,4.88,1,10.0,debit_card,0,,,0,No,Tuesday
CUST_23875,SESS_00722,2024-05-30,5,Q2,0,Mobile,Social,Tier 1,Male,28.0,Sports,1,1,1,1,0,Payment_Dropped,1.0,89.89,5.3,14.0,2.64,0,0.0,credit_card,1,SUMMER15,1,0,No,Thursday
CUST_89205,SESS_00532,2023-12-30,12,Q4,1,Mobile,Paid_Ad,Tier 3,Female,20.0,Toys,1,1,1,0,0,Checkout_Dropped,1.0,145.48,19.4,19.0,2.64,1,15.0,upi,1,SAVE10,,0,No,Saturday
CUST_52495,SESS_00269,2023-07-07,7,Q3,0,Mobile,Email,Tier 3,Female,20.0,Home & Kitchen,1,1,0,0,0,Cart_Dropped,5.0,69.7,9.6,5.0,2.19,0,0.0,wallet,0,,,0,No,Friday
CUST_83477,SESS_00820,2024-08-16,8,Q3,0,Desktop,Organic,Tier 2,Female,38.0,Home & Kitchen,1,1,0,0,0,Cart_Dropped,2.0,81.04,9.6,7.0,9.88,1,16.0,credit_card,0,,,1,Yes,Friday
